time,1,AEX,AS51,ATX,BFX,DJIA,FCHI,FTSE,GDAXI,HSI,JKSE,KLSE,KS11,MIB#0Ò²È¥µô,MXX,N225,NZ50,OSEAX,PSI,RTS,SENSEX,SSMI,STI,TWII
2003-12-02,0.1822,-0.04449801,0.5551829,0.1147468,0.1070107,-0.4587325,-0.5271786,-0.7052177,-0.3124658,-0.3593144,0.6016411,0.9158053,0.04830561,-0.09098188,0.1662208,0.06614131,0.01308734,0.494785,1.178416,2.017724,0.4888726,0.06140194,-0.4809698,0.7032211
2003-12-03,0.6772,0.6499874,0.8658311,0.07751818,0.7847871,0.2007408,0.8661013,0.2991641,1.743118,-0.4112942,1.598473,-0.2795162,0.0693255,0.71759,-0.9461034,-0.8046064,-0.314838,0.04151861,1.565648,1.933274,0.6906917,1.162099,0.5763084,-0.4479439
2003-12-04,0.5384,-0.3626977,0.4509688,-0.2072096,-0.1695141,0.5813628,-0.1536262,-0.3142032,-0.02270279,-0.1498991,-0.4208929,-0.6837867,-0.3971128,0.5678119,-0.2914592,1.00326,0.1930592,-0.6759558,-0.4610542,-1.588783,0.07660047,-0.2518094,-0.5332029,0.6030574
2003-12-09,0.4671,0.1084783,-0.1953443,0.8523933,0.2715436,-0.4199546,0.6174894,0.454156,1.041363,1.775408,-0.5109835,0.5662974,0.324922,0.003637951,-0.9442475,0.7858413,0.6068797,1.984549,1.182333,1.425133,1.905857,0.6044758,-0.4275258,0.2122428
2003-12-11,0.0408,0.7230886,-0.6788754,-0.1762255,-0.05139555,0.8697946,0.8447534,-0.09457254,0.9926975,1.259844,1.139387,-0.1145403,-0.4417107,0.802727,1.186504,1.660654,-0.0702832,0.1698042,-0.03529061,-0.4743502,0.2728183,1.085106,0.6300746,1.09642
2003-12-15,-0.0292,0.1030542,1.086318,0.3855422,0.07877028,-0.1925865,0.5710777,0.009198232,0.3973982,-0.5895468,0.2710402,-0.4962488,1.994834,0.6175095,-1.221645,3.157523,0.9406516,0.9085509,0.8609747,1.373762,1.412199,0.5465392,1.046135,1.125244
2003-12-16,-0.2734,-0.6086143,-0.9976643,-1.085527,-0.191001,1.064962,-0.1094374,-0.3449862,-0.2448733,-2.07537,-0.2444947,-0.7525276,-1.382942,-0.2832552,0.1243722,-2.089169,-0.5720965,-0.4124261,0.3010309,-1.714668,0.856445,-0.8070663,-0.9687359,-0.6247258
2003-12-17,-0.8422,-0.7220092,0.5038552,-0.2781895,0.06824306,0.1549939,-0.1930242,0.4892729,-0.476203,-0.5481905,-0.1841898,-0.8886575,-1.319695,0.09832842,0.8113046,-1.742279,-0.2482039,0.08166087,-0.06216782,0.6592432,-0.3461404,-0.4978323,-0.515932,-2.296839
2003-12-18,0.2277,0.8315918,-0.2259022,0.9680334,0.9197419,1.013481,0.6707102,0.9898399,0.6058321,0.3865285,1.400029,-1.101748,0.9261424,0.5311795,1.231333,0.1125608,0.3405674,1.74263,0.873038,1.821012,0.6786352,1.107063,-0.5239399,0.2912026
2003-12-19,-0.7555,0.931251,0.2698412,1.093921,0.3022705,0.2941004,-0.03339571,0.3411184,0.7114671,1.074324,1.114483,0.4122116,0.4582058,-0.9192241,0.5305374,1.786817,-0.03757875,0.1260159,0.8130291,1.919829,1.582953,-0.04431298,-0.2931442,-0.1651964
2003-12-29,-1.2114,0.7438418,0.4960788,0.1636252,0.6569119,1.213889,0.2988346,0.287979,1.265067,0.06092981,2.019701,0.9974062,0.4550963,0.6106643,1.128347,0.7987586,-0.005747105,0.8038939,1.632333,0.2376406,1.721104,0.5168722,0.6292635,-0.8932551
2003-12-30,1.0198,0.7503093,0.4052669,-0.2285749,0.3370695,-0.2388513,0.2382957,0.2893977,0.3147185,0.5010329,-0.1630528,0.6245219,2.30554,-0.492228,0.4799733,1.676278,0.3262096,-0.01123457,-0.5742025,-0.7902653,-0.09452593,0.7823332,1.391306,1.065651
2004-01-05,3.3720,0.2859086,-0.4453586,1.910928,0.5108578,1.289363,0.3194503,0.06872443,0.432995,1.592391,2.976575,0.5288568,0.3458059,0.5331581,2.675378,1.391171,0.1093698,1.319147,3.117783,5.338925,0.2059234,1.729298,1.474529,1.38805
2004-01-08,1.4447,1.505128,-0.172545,1.266618,0.9559512,0.6022412,0.8199772,0.4739592,1.024624,0.3489229,3.023812,0.9233522,-0.3530515,1.16232,0.7868555,0.7420655,-0.7356966,0.2124758,-1.358097,-1.906459,2.543554,0.3886556,0.4208972,0.4546293
2004-01-09,-1.7800,-0.5126182,0.1121985,-0.2653576,-0.08200785,-1.260812,-0.4990615,-0.6208088,-0.7230381,1.380003,3.129361,1.502702,2.56264,-0.22543,-0.7305414,1.175526,0.315834,-0.005441864,2.23136,3.021158,0.1808911,-0.5423614,0.3058873,0.93708
2004-01-13,-0.3608,0.3630692,-0.2240562,1.184346,0.3771718,-0.5531617,0.451668,-0.2135023,0.007759399,0.3327586,0.084848,-0.6385987,-0.2773875,-0.2839358,0.1372571,-1.052162,-0.5688781,0.2200453,0.409723,-0.916454,1.074704,0.9332371,1.103437,-0.1525754
2004-01-14,-1.2563,1.30117,0.473397,1.600545,0.9959838,1.066352,1.01701,0.4797145,1.476145,-0.5655929,1.805848,-0.2981357,0.1402594,0.8688351,0.3290468,0.1227715,-0.9067205,0.9586079,1.202917,1.97018,0.9969011,1.172846,0.1979819,1.042636
2004-01-15,-0.3724,1.22109,-0.1328914,1.077912,0.4768861,0.146887,0.3991618,-0.1187924,0.3338924,-0.5335256,0.910703,-0.1446105,-0.4660933,0.4017227,-0.397965,-1.821316,1.166621,-0.8434179,-1.140761,-3.429136,-2.101992,0.1191294,-1.996842,-0.1689267
2004-01-16,0.8787,1.729874,-0.5353078,0.9043615,1.017538,0.442115,1.23602,0.7136241,1.054135,-0.6192527,0.9011729,0.3031458,0.270799,0.4289525,0.6420184,1.800723,0.4414935,1.112717,0.6704679,1.657088,-1.941325,1.127686,0.6093472,0.08524151
2004-01-29,1.7751,-1.394652,-0.460425,-1.306942,-0.6800931,0.4004436,-1.20023,-1.26676,-1.313906,-0.7279043,-0.9737809,-0.3342063,-0.7119738,-0.9714568,-1.119233,-0.6729279,-1.350838,0.09429436,-2.183383,1.046143,-1.247433,-0.6048216,-1.03427,-1.152478
2004-01-30,-2.3397,-0.2569035,0.2297442,-0.3556831,0.07809343,-0.2114093,-0.6515061,-0.4714905,-0.9060667,-0.3347804,-0.883316,0.2239621,-0.5823252,-0.9239111,-0.1637077,0.03868403,-0.5780599,0.06803688,-0.4520988,-1.855386,-1.845333,-0.5513036,0.7971519,0.9937187
2004-02-04,2.1755,-0.7818275,0.03982627,0.701691,-0.4317858,-0.3278331,-0.8421695,0.1799276,-0.7181718,-0.0250519,-0.005474043,-1.722957,-0.520318,0.07955161,-0.2954794,-1.829274,-0.66156,1.107765,0.2399682,1.186886,2.415589,0.7079355,-0.4933929,-0.1733756
2004-02-09,1.4495,1.178308,0.4553556,0.9810656,0.7143549,-0.1321624,1.076221,0.720006,1.334496,2.006673,1.098934,0.2906472,1.71013,1.123718,0.7296072,-0.5574039,0.9155299,1.303054,1.150845,0.6811252,2.417243,1.013611,2.433739,1.727274
2004-02-10,-0.7349,0.07876418,-0.02433905,0.4144258,-0.103162,0.3291354,0.1288297,-0.6652535,0.2885991,-0.4494437,-0.06386235,-0.7006665,0.2347408,0.03226153,-0.7833074,-0.3576983,0.1666947,0.2118006,0.8022448,-0.4594611,0.1063039,0.1737742,-1.093504,0.39068
2004-02-12,-0.8303,0.2069352,0.7665055,0.02755587,0.4626256,-0.4063243,0.1008731,-0.4162831,-0.01237831,0.7421213,-0.4819446,0.9080753,0.183717,-0.07884739,0.8579924,0.9055065,-0.4091749,0.8080198,0.151654,2.662938,-0.2154672,-0.6018242,-0.437464,-0.2702028
2004-02-13,-0.3179,-0.7562415,0.2315079,1.116007,-0.2526726,-0.6192282,-0.8751717,0.7835119,-1.56733,0.8416061,0.9215744,0.03148413,0.481802,-1.079627,0.2291185,0.9410864,0.5273547,-1.30377,0.100724,0.4146733,1.258223,0.04104713,0.1503012,1.743527
2004-02-17,0.4090,0.9366107,0.2590235,-0.8284295,0.8493984,0.8188888,0.7000954,1.211404,0.6240117,-0.1163273,0.2283219,2.128791,0.3994143,0.6396357,0.9531467,1.444821,-0.5137693,0.9295386,-0.007507584,0.3871894,0.3900256,0.2304462,1.66136,0.5346248
2004-02-18,0.7824,0.08863978,0.57979,-0.01173963,0.68209,-0.4002812,0.1403943,-0.4169023,-0.01269622,0.8174872,1.146715,1.341929,-0.8702546,-0.04668031,0.2474268,-0.2272686,0.6710597,1.409456,0.4942378,0.4851879,-0.1454618,-0.7306298,-0.0032435,0.08150757
2004-02-19,-0.0047,0.9575446,0.08960306,0.1996313,0.662122,-0.06802635,1.356155,1.636323,1.12786,-0.4391046,0.4478909,0.1761592,0.5187606,0.6358672,-0.521574,0.7210978,-0.02218011,2.172605,0.06928916,-0.8510533,-2.852486,0.7857586,-0.1031559,1.145499
2004-02-20,0.2755,-0.6661164,-0.2088866,-0.1534735,-0.6581683,-0.4285171,-0.6926795,-0.01328943,-1.646244,0.008295756,0.6384326,0.356369,-0.4718464,-0.7353728,-1.821841,-0.3078853,-0.3048135,0.5205508,1.010088,0.9774756,-0.07480457,-0.3081077,0.1443509,-0.2391668
2004-02-24,0.0387,-1.589198,-0.3084586,-1.060001,-0.6776729,-0.4076489,-1.278693,-0.6078289,-1.89962,-0.062914,-1.726934,1.52022,-1.47347,-0.6515824,0.9282774,-2.068552,-0.05078031,-0.9742594,-0.9611688,-0.4215517,0.6388144,-1.333295,-0.3151726,-1.150036
2004-02-26,0.4565,0.2675703,0.4230833,0.662571,-0.1502169,-0.202615,0.3203158,0.1863539,0.3121129,0.5527416,-0.1325485,1.526323,-0.2318698,0.2697259,0.7746847,1.468839,0.1936805,0.6839322,1.202056,0.7072623,-0.9083023,-0.2426241,0.8190974,0.7370282
2004-02-27,1.2188,0.1685458,0.4123356,-0.6543083,0.4238309,0.0357299,0.2947902,-0.5248058,0.2582421,1.699428,-1.925208,-0.689005,2.146012,0.2725871,-0.1176631,2.095458,0.1621138,1.062585,-0.1877506,1.495591,1.80326,0.01724911,0.2625033,0.8559375
2004-03-03,-1.5095,-0.5880255,-0.05603771,0.4775705,-0.3781203,0.01538862,-0.7093142,-0.3303892,-0.6984761,-2.019173,-0.3744768,-1.928559,-0.3781124,-0.2863203,-0.526998,-0.08440642,0.5092498,-0.5716701,-0.9492099,-1.39765,0.3268026,-0.4087243,-0.7968997,-0.6177526
2004-03-04,0.4248,0.3943301,0.01475579,1.581582,1.016184,-0.04824222,0.4903521,0.7513646,1.524666,-0.01880672,-0.26518,0.5848159,1.29715,0.4041263,1.422338,0.43931,0.4076114,0.4194351,0.7566607,0.07433729,-0.4506877,1.059223,0.6614093,1.470394
2004-03-05,-0.4057,-0.4398087,0.5458837,-0.003794555,0.2453043,0.0713053,-0.419118,-0.2632098,-0.1848102,0.02379052,0.4181874,0.4329454,-0.2259114,0.1271052,-0.01117722,1.18841,0.000809465,0.5021551,-0.164166,0.9859144,1.10869,-0.6504465,-0.343167,-1.285451
2004-03-09,-0.0024,-1.474421,0.143272,-0.7820229,-1.42932,-0.6887378,-1.172848,-0.25912,-1.409559,-1.298777,-0.2316014,0.2395466,-0.9465569,-0.358612,-0.1651163,0.2536733,0.6638149,-1.97978,-0.8857819,1.280557,-1.425061,-0.4367439,-0.1860438,1.049339
2004-03-10,2.5026,-0.2756712,-0.3182546,-0.2980736,-0.172088,-1.530754,0.5635507,0.07265092,-1.048308,-1.366324,-1.394148,-0.8075116,-1.745216,0.03175611,-0.9970061,-0.8567418,-0.2096537,-1.139967,-0.00549243,-1.932857,-1.56086,0.3123557,-0.6877831,-1.419432
2004-03-11,0.8087,-2.95329,-0.0117136,-1.279962,-2.95515,-1.636511,-2.971194,-2.202266,-3.455139,-1.438911,-2.516013,0.4190291,-0.6951926,-2.310406,-2.534194,-1.191265,0.9146973,-2.162682,-1.415163,-1.960854,-1.900064,-2.899387,-1.336251,0.06108744
2004-03-12,0.1833,0.5638723,-0.3310302,-0.4226543,0.4276521,1.102844,0.4209624,0.4994085,0.2670951,-0.7050728,-0.4114932,0.5741885,-2.428932,-0.5307817,1.146432,-1.188719,0.0979237,0.1222613,-0.786018,0.751958,0.8945361,-0.1086476,-0.7336331,-1.146509
2004-03-15,2.4476,-2.534752,0.2704039,-1.212086,-2.231884,-1.33974,-2.401563,-1.219949,-2.672024,-0.09913458,-1.896633,0.6489164,0.4076369,-2.421228,-0.467408,1.389894,-0.4123996,-1.997751,-0.3125512,-0.5657239,-3.153108,-1.406898,0.1126233,-2.415507
2004-03-16,0.5368,0.3677096,0.09087198,0.5196099,0.1402431,0.8094741,0.3973303,0.3625734,0.3046665,0.1022489,-1.100605,-0.5155585,-0.2499243,0.2641271,0.8777179,-0.6680599,-0.07586833,1.00678,-0.04719954,1.746239,0.08023836,0.4608365,-0.7231044,-0.6971053
2004-03-17,-0.0252,1.96478,0.6970012,1.259528,1.696178,1.135333,1.895185,0.6299511,1.946957,0.3332628,2.012069,0.5012987,2.617247,0.9535471,0.8314033,1.7307,0.3193046,0.4884981,0.9142345,2.575251,0.1918539,0.8147072,0.3681289,-0.1781598
2004-03-18,-1.5953,-2.370257,-0.2617497,-0.5181798,-1.496485,-0.04387767,-1.806875,-1.321574,-1.779929,-1.229445,0.4078868,1.272829,0.05043701,-1.367195,-0.07430551,0.4146236,-0.07170652,0.2995338,1.146939,1.357912,-2.1813,-1.452869,0.04493798,3.178024
2004-03-19,1.7825,-0.204791,0.172046,0.4347977,-0.371244,-1.060441,0.64903,0.4502215,-0.2163339,-0.1998281,1.273221,0.3305758,1.204144,0.07825018,0.8809268,-0.5727003,-0.03986446,-0.03426616,0.1912833,2.212904,0.5263216,0.2139228,0.1695554,0.4134365
2004-03-23,-0.7974,0.2527519,-0.3556479,1.188109,0.4811882,-0.01103208,0.01949417,-0.3530344,-0.01099187,0.2983863,-0.8708957,-1.220079,0.2871378,0.007555724,1.264759,-0.3306082,0.3590908,0.9262037,-0.903844,0.6643653,0.6633304,0.7460195,0.4443025,-2.940757
2004-03-24,-0.0942,-0.874823,-0.0973437,2.601919,-0.2007515,-0.1531174,-0.606229,-0.2107236,-0.07374987,0.7131153,0.3190994,-0.285119,-0.5137574,0.02644303,1.071831,0.743726,0.2584594,-0.01994678,-2.034213,-1.132542,-0.1057297,-0.1052634,1.010255,0.6588473
2004-03-25,-0.2052,2.512798,0.3838432,0.7213632,1.088498,1.69771,1.476501,1.489771,2.304032,-1.245609,-1.582317,-0.5774517,-0.9678279,1.340685,1.802263,1.459921,0.5807213,0.3092862,0.2338348,0.1328614,0.3551281,1.604284,-0.1713549,-0.9146138
2004-03-26,-0.1399,0.2122355,0.8441659,-0.164863,0.6596152,-0.05725305,0.6158971,-0.36812,0.2730948,-0.2952804,-1.783795,0.5594603,1.238605,0.1304315,0.8430327,2.079109,1.093514,0.3481186,-0.1579154,0.2702194,2.114716,-0.09476968,-0.4196011,-0.3916018
2004-03-29,-0.8293,1.572014,-0.5104273,0.6848958,0.3373818,1.142275,1.163293,1.129092,1.541466,-0.4478035,0.3906821,0.4982597,1.240809,1.417991,0.225362,-0.4452614,0.09434356,1.164638,-0.1991502,2.201138,0.7674198,1.023809,0.5807862,5.568415
2004-03-30,0.2681,-0.1997073,0.2052184,-0.3065132,-0.03586501,0.5040869,-0.3874281,0.1384167,-0.1857639,1.72241,1.832843,0.2156565,-0.1383334,-0.253211,0.126634,-0.2095924,0.4980448,-1.807673,0.5669413,0.3821106,-0.9141409,-0.3738368,0.6211126,0.318192
2004-03-31,1.0056,-0.2824917,-0.07899214,0.6909603,0.4613018,-0.231176,0.1417056,-0.6141137,-0.447597,0.318638,0.7697991,0.03659997,0.8059874,-0.1214083,0.4656716,0.1856555,0.08221603,0.7633201,2.027903,1.399947,1.270916,-0.08002703,0.6328653,0.4231133
2004-04-01,0.9491,1.059402,0.9047493,1.631166,1.359038,0.1509011,1.234404,0.5700344,1.767059,-0.04273824,0.2677838,-1.63774,0.2555366,0.9282452,0.8972676,-0.2728866,-0.07520001,-0.3416361,0.6164322,0.2559511,2.687547,1.747761,0.7251258,0.01993645
2004-04-02,0.5972,2.353559,-0.2205285,1.372016,1.176281,0.9375944,1.905458,1.244698,2.108361,0.4379037,1.762353,0.02931075,0.1064857,1.740876,0.9580773,1.134345,-0.03936673,2.469198,1.242057,1.60764,0.8227001,1.185983,0.4892747,0.3380063
2004-04-06,0.6250,-0.7521981,0.1071766,-0.2415497,0.214817,0.117816,-0.9280081,-0.1763204,-0.6370113,1.219077,2.784249,-0.6115111,2.546142,-0.2671701,-0.3251414,1.015025,1.1024,-0.5132914,1.795913,-1.479212,-0.2672155,-0.8254089,-0.5789101,-0.7061477
2004-04-13,-0.4556,0.6781414,-0.3680576,0.9978129,1.319011,-1.276958,0.9245673,0.5813219,1.442369,0.9484541,0.5118444,0.06705833,-0.1338594,1.590138,-1.451863,0.7068192,-0.2420341,1.061128,-1.662274,-2.978809,2.087385,0.01895609,-0.1117411,0.2441846
2004-04-16,0.8802,0.7943307,-0.0584915,0.2647397,0.8279115,0.5242604,0.7744275,0.7057997,0.7334015,-0.1673167,0.4631389,0.07199284,-1.902194,0.5319149,0.6288133,0.2047319,-0.0463496,0.1766761,1.005261,-2.268889,0.322548,-0.2541264,0.5271586,1.208441
2004-04-19,-1.0609,0.03685363,0.4623547,-0.09462541,-0.443404,-0.1350953,-0.2175119,0.1961605,-0.2208715,-0.06726302,1.064942,-0.7020095,0.3582203,-0.3104056,-0.2840656,-0.5103751,0.5645185,-0.252633,-0.04205331,0.5117192,-1.062284,0.310229,-0.5343857,-0.5722921
2004-04-20,-0.3861,0.8132832,0.5563442,0.2688721,0.4606625,-1.181753,0.8014041,0.5015134,0.8958804,-0.4468264,3.31532,0.6508843,1.862327,0.619206,0.1562051,1.598491,0.471026,0.4348675,1.90186,0.651224,0.07361417,0.7153045,0.3001498,0.3066748
2004-04-21,-1.0686,-0.5284475,-0.3881555,-0.2026353,-0.2274711,0.02685085,-0.8024538,-0.636903,-0.8613362,-1.347953,0.4119117,0.312308,1.202523,-0.6329781,-1.163227,-0.06659796,0.4695863,-1.065807,0.7745988,-4.584948,1.23363,-0.5849876,-0.2063589,0.151174
2004-04-22,0.3760,0.4238725,-0.08433601,-0.9353406,0.3801201,1.395046,1.13274,0.7026565,0.8196416,-0.4874307,-1.199953,0.880765,-0.6387443,0.5626924,1.003378,0.2997229,-0.0207662,-1.077281,0.6828024,-1.726969,0.8127441,-0.09490777,0.9742982,-1.147684
2004-04-23,-1.3446,0.3489195,0.6141069,0.05855572,0.4110729,0.1112649,0.6836492,-0.04045692,1.095555,1.777166,1.368672,0.4439952,1.304097,0.2568975,0.7183527,1.173284,0.2499837,0.977196,2.65585,-0.4269219,0.02363031,0.492262,0.324577,0.23782
2004-04-27,-1.4454,-0.1635832,-0.1130243,0.1527493,-0.4149776,0.3200627,-0.09139916,0.08421312,0.200445,0.183228,0.7896487,-0.2068666,-0.4642638,-0.02802102,-0.3957232,-0.9783857,0.1156791,-0.4844961,1.592342,1.28034,-3.599653,-0.2023463,0.2766443,-0.9522164
2004-04-28,-0.3139,-1.714731,-0.0522268,0.1785313,-1.106792,-1.293744,-1.573204,-1.118959,-1.653567,0.08555731,-0.02810947,-0.7773632,-1.48994,-0.8688949,-3.44803,-0.3369884,0.2971602,-1.480036,0.8378579,-1.377732,0.014181,-1.301687,-0.09603053,-1.083977
2004-04-30,1.0219,-0.6113377,-0.01470026,-0.7691004,-0.2261541,-0.4546144,-0.4095491,-0.6593606,-0.5911819,-0.5215918,-2.314301,-1.354558,-1.435892,-0.3237167,-0.3244312,-2.020111,-0.344668,-0.5057145,-1.702958,0.4434188,-0.2353444,-0.1625212,1.714353,-4.442214
2004-05-11,0.5031,1.062344,0.09841198,0.7895201,1.444447,0.2947962,1.493234,1.35375,1.723559,0.1966814,1.561047,-0.4032294,0.04300436,1.241272,2.198271,0.2065238,-0.3438093,1.511012,-2.986443,-4.116963,-4.138707,1.441035,0.8006635,1.052524
2004-05-12,2.2773,-2.087332,0.6613821,-0.408372,-0.408567,0.2564051,-1.166529,-0.9383413,-1.91177,0.1745715,3.624031,1.056581,3.295746,-1.072797,0.44123,2.259066,-0.05957802,0.2997735,2.168058,3.324919,0.6092904,-1.366396,-0.2092098,1.230475
2004-05-13,-0.3866,1.438607,-0.239733,-0.05571312,1.022434,-0.3426518,1.399976,0.926826,1.289376,-1.138421,-0.6919297,-1.906633,-3.299517,1.047545,0.9640192,-2.945068,0.08688529,1.221269,-0.9403223,1.240942,0.7674026,1.234746,-1.432855,-0.6830279
2004-05-14,-2.1833,-1.000906,-0.3322738,-2.660267,0.2070358,0.02127598,-0.3037978,-0.2694328,-0.5707251,-1.053617,-2.222852,-1.138078,-2.742584,-0.3869319,0.0227969,0.2266055,-0.1588314,0.3665434,-0.3183807,-1.874214,-6.104304,-0.5179732,-1.700963,-2.378639
2004-05-18,1.0052,1.034055,0.7891168,0.9911422,0.9101223,0.6217843,0.453695,0.2589121,0.9287809,0.9549835,1.147386,0.2842368,1.784687,0.4488297,1.296533,1.961343,-0.1861778,-0.4159229,-0.7336993,-0.2675752,8.254087,0.5438756,1.269292,1.362772
2004-05-19,0.1832,1.948893,0.5605192,2.98526,1.327673,-0.308971,2.078377,1.300288,2.190941,3.58568,4.533012,1.348194,4.846429,1.646972,0.3850885,2.396118,1.094369,0.1171475,-0.5257174,3.130086,2.6467,1.269866,2.751232,5.450114
2004-05-21,0.5984,-0.02722377,0.4912944,-0.04800323,0.1216561,0.292832,-0.08171678,0.06095935,-0.1948256,2.084635,2.565083,0.3371955,2.418631,-0.2259887,0.1183328,1.916859,-0.3965313,-0.07122476,0.8633018,0.2152238,0.5973095,-1.136601,1.671397,2.57268
2004-05-24,-0.5121,1.043908,0.1796577,0.8235419,0.6228485,-0.0833828,0.6043783,-0.05641558,0.9394964,0.7512084,1.055278,0.3613237,1.688798,-0.9936799,0.7035007,0.2835496,0.1668765,0.6465759,-0.2053878,0.7915077,3.258246,0.6501161,0.5037767,-0.3832371
2004-05-25,-2.0834,-0.7186902,-0.1763928,-1.031707,-1.235519,1.598549,-0.5040216,-0.2461086,-1.028223,0.2537076,-2.10762,0.2630906,-1.948379,-0.4132689,1.008038,-1.249455,-0.8930058,0.8245257,0.8090903,-3.93848,-0.4100883,-0.6142403,-0.8342658,0.2743114
2004-05-27,2.1477,1.091123,0.5634722,0.6443322,0.7913019,0.9427457,0.5314378,0.3447332,1.184482,2.491677,1.434519,1.562714,2.346762,0.4070855,0.9046415,0.1250028,0.3303511,0.1244462,-0.5657831,-1.618064,-0.4604608,0.6012238,0.1486137,0.09589391
2004-05-28,-0.5433,-0.3607656,0.1712847,1.300353,-1.20569,-0.164132,-0.7430643,-0.5141886,-0.2711273,1.10957,0.7798867,-0.4065326,1.750865,-0.1241873,-1.232965,1.285506,0.06028035,-0.0397742,1.206038,-5.20188,-4.411534,-1.379293,0.2425195,1.727318
2004-06-01,1.5264,-1.574779,-0.0924788,-2.178983,-0.6437798,0.1393754,-1.230639,-0.1805584,-1.459424,-0.7598673,-0.1802009,0.1973721,1.484125,-0.4532992,0.07004853,0.537448,0.07782087,0.7957854,0.4757347,-4.185662,1.586261,-0.6681967,-0.06378273,0.1398557
2004-06-04,-0.0933,0.7457525,0.01153354,0.9703988,0.7845638,0.460088,1.21772,0.4283718,1.144982,0.7771208,-2.934465,0.5309412,1.386904,0.7944353,1.513991,0.9159295,-0.04553834,0.1238298,-0.5337266,-2.537841,1.473846,0.4928876,0.6214225,0.9422624
2004-06-08,-1.5384,0.09053138,-0.01147825,0.08607289,0.01738316,0.3987983,0.03304418,0.2938754,0.02837099,0.1404296,0.3981277,0.2035029,-0.0172975,0.2159749,-0.3134457,0.7168736,0.3226985,0.6136475,1.875858,1.334496,0.4957318,-0.1862782,0.2050292,0.8581787
2004-06-09,-1.7231,-0.2888632,-0.4994875,-0.7400141,-0.2012032,-0.6142246,-0.6491253,-0.3396334,-0.5272507,-0.03418399,0.8769412,0.1235652,-1.826243,-0.2083258,-1.132822,-0.6265396,-0.3670638,-0.2537225,-0.1442765,-1.215764,0.02257104,-0.3191734,0.1723951,-0.3517691
2004-06-15,1.7404,0.7471282,-0.2846272,0.3735324,0.3902359,0.4421907,0.9961293,0.5729473,0.9788193,-0.2142983,1.589733,-0.927087,1.801594,1.168452,1.264943,-0.9046557,-0.2183665,0.234908,0.6780219,-3.642821,1.450489,0.6763011,0.3411828,1.299051
2004-06-16,0.7952,0.6797909,0.5334025,1.474779,0.1745359,-0.008184723,0.8435091,0.7289283,0.3997678,0.9218546,0.06785902,1.00366,0.03191747,0.3885503,-0.6759897,2.230648,0.1466546,0.3612881,-0.2443063,0.289901,-0.5410406,0.6752791,0.678363,-1.528916
2004-06-17,-2.0279,0.1256848,0.6710997,1.21879,0.317044,-0.01985193,0.09638116,0.04897925,-0.444141,-0.6489175,-1.094803,0.3837898,1.030119,0.2840707,0.2337609,-0.2905012,0.1323434,1.206458,-0.229348,9.332598,1.066657,-0.06654649,-1.011524,1.873866
2004-06-18,-1.2591,0.2423054,0.4985471,0.7721151,0.5401592,0.3747584,0.6137529,0.278192,0.3595589,-1.881264,-1.059794,0.07670826,-2.415509,0.1947454,0.4821423,-1.945402,0.5556765,1.393967,-0.4662584,0.3759041,-1.444037,-0.2155601,-1.155621,-1.678216
2004-06-21,0.4323,0.1426962,0.7597032,1.231763,-0.2823822,-0.4314387,-0.01657016,-0.07988836,-0.2620133,-0.08401096,-0.4475078,0.441644,1.020588,-0.8587483,-0.3566934,1.915995,-0.07915505,-0.5451831,0.5069333,2.460173,-0.6576558,0.3969177,-0.4111193,-0.228934
2004-06-23,-0.6859,0.2208351,0.338916,0.4546115,-0.1491142,0.8128853,0.5356246,0.4072999,0.4253703,0.03528476,1.254537,0.4422956,-1.011412,0.3728668,-0.02337336,-0.006130252,0.4190058,1.387089,1.986624,-0.9892653,-1.939666,-0.07952778,0.5342366,3.109125
2004-06-24,-0.9009,0.813826,-0.5404327,0.5518739,0.3223313,-0.3412424,0.957225,0.3677536,1.570301,2.649082,1.370465,0.5729252,3.275007,0.5465066,0.4405276,1.412633,-0.2474274,0.4875965,0.01906924,0.8504547,1.389961,0.364352,0.2642643,0.8690423
2004-06-25,-1.8659,0.0845072,-0.1216938,-0.104884,-0.2753339,-0.6891137,-0.3559906,-0.2020807,0.1572241,0.1795496,1.533799,-0.3108379,2.083528,0.1598636,-0.5278643,0.3086643,0.2239922,0.6642429,0.3647287,-1.204681,1.016031,0.1233589,0.3944968,0.4059456
2004-06-28,-1.1370,1.083191,-0.1926796,1.00659,0.3511263,-0.142212,0.7802574,0.5473865,1.395343,0.07451531,0.04304147,-0.2438652,-1.037189,0.4114351,0.08135458,0.8799292,-0.2114894,-0.3229068,0.05317888,-2.213088,1.707386,0.436501,0.6896465,-1.597745
2004-06-29,1.6972,-0.2304444,-0.02554799,0.4995421,0.1434575,0.5439737,-0.4003653,-0.1394271,0.009335221,-0.6420859,0.2428734,0.1289264,1.007842,-0.2684564,0.003843813,-0.1956402,0.3205349,0.1690223,0.3796628,-1.62665,0.07813348,-0.3154408,0.6481654,0.5548347
2004-06-30,-0.6765,-0.3522452,0.3237229,-0.1164795,0.2617452,0.2117533,-0.6253192,-1.070379,-0.4177181,1.398531,1.399721,-0.4154168,0.9079011,-0.5029397,1.424429,-0.01635178,0.9900277,0.1406083,-0.4381096,1.188139,-0.9484883,-1.216527,0.3860545,1.70547
